Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
27,White,Male,never married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,college for one or more years without a degree,45,False
42,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 12th class without diploma,30,False
39,White,Female,divorced,Unmarried,Mexico,execution and management,private sector employee,0,0,college for less than one year,40,False
41,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,45,True
67,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,2392,bachelor's degree,75,True
30,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 11th class,40,False
73,White,Female,widowed,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,37,False
64,White,Male,married,Husband,United States,,,0,0,finished 9th class,50,False
39,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,professional degree,40,True
23,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
38,White,Female,never married,Not-in-family,United States,service sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,20,False
29,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,38,False
37,White,Male,never married,Not-in-family,United States,craft and repair sector,local government,0,0,college for less than one year,40,False
21,White,Male,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,40,False
40,Black,Male,never married,Other-relative,United States,craft and repair sector,private sector employee,0,0,finished 10th class,55,False
21,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
20,White,Female,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,35,False
62,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,professional degree,15,True
28,Black,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,40,False
36,White,Male,divorced,Not-in-family,United States,professional specialty,state government,0,1876,bachelor's degree,44,False
30,White,Female,never married,Not-in-family,Ireland,office and administrative support,private sector employee,0,0,high school graduate,35,False
35,Asian-Pac-Islander,Female,married,Wife,Philippines,professional specialty,private sector employee,0,0,bachelor's degree,40,True
37,White,Female,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,45,False
43,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,30,False
26,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,50,False
34,White,Male,never married,Not-in-family,United States,,,4650,0,master's degree,30,False
64,Black,Female,married,Wife,Jamaica,,,9386,0,master's degree,50,True
18,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,finished 9th class,16,False
50,Black,Female,separated,Unmarried,United States,service sector,local government,0,0,college for less than one year,28,False
64,White,Female,married,Wife,United States,execution and management,private sector employee,10566,0,college for less than one year,35,False
59,White,Male,married,Husband,United States,craft and repair sector,state government,5013,0,finished 8th class,38,False
25,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,1741,bachelor's degree,40,False
49,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,40,False
47,White,Female,divorced,Unmarried,United States,execution and management,private sector employee,0,0,high school graduate,43,False
34,White,Female,married,Wife,United States,,,0,0,bachelor's degree,10,True
31,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
49,White,Male,divorced,Not-in-family,United States,protective services sector,private sector employee,0,0,bachelor's degree,40,False
35,White,Male,married,Husband,United States,professional specialty,private sector employee,0,1902,professional degree,60,True
29,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
34,Black,Female,married,Wife,United States,cleaning and maintenance sector,private sector employee,0,1672,high school graduate,40,False
35,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,60,False
20,White,Female,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for less than one year,40,False
24,White,Female,separated,Not-in-family,United States,,,0,0,high school graduate,38,False
32,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,professional degree,60,False
27,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
68,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",20051,0,college for less than one year,40,True
35,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,29,False
35,White,Female,never married,Other-relative,United States,technology and support sector,private sector employee,0,0,college for less than one year,40,False
63,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,20,False
52,Black,Female,never married,Unmarried,United States,service sector,federal government,0,0,finished 12th class without diploma,40,False
39,White,Male,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,55,False
25,White,Male,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
42,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,1902,high school graduate,50,True
45,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,30,False
34,Black,Female,separated,Unmarried,United States,,,0,0,finished 8th class,40,False
42,Black,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,55,False
34,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,42,False
20,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,12,False
34,White,Male,married,Husband,United States,office and administrative support,federal government,0,0,associate's degree,40,False
50,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,bachelor's degree,45,True
51,White,Female,widowed,Other-relative,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 10th class,40,False
20,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
48,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,44,False
30,Asian-Pac-Islander,Male,married,Husband,Vietnam,machine operator and inspector,private sector employee,0,0,high school graduate,40,True
40,White,Male,never married,Not-in-family,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,55,False
37,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,52,True
47,White,Female,married,Wife,United States,professional specialty,local government,0,0,master's degree,60,True
42,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for one or more years without a degree,40,False
32,White,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,high school graduate,38,False
42,Amer-Indian-Eskimo,Female,widowed,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
49,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 11th class,40,False
24,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,30,False
30,Asian-Pac-Islander,Male,divorced,Not-in-family,India,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,master's degree,50,True
23,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
48,White,Male,married,Husband,United States,office and administrative support,private sector employee,4386,0,high school graduate,45,True
46,White,Female,widowed,Not-in-family,El-Salvador,service sector,private sector employee,0,0,finished 11th class,27,False
41,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,high school graduate,20,False
36,White,Male,separated,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
36,Black,Male,married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 11th class,40,False
59,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",15024,0,professional degree,60,True
36,White,Female,divorced,Unmarried,United States,professional specialty,local government,0,0,bachelor's degree,52,False
28,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,50,False
50,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,True
29,White,Female,married,Wife,Nicaragua,office and administrative support,private sector employee,0,0,high school graduate,40,False
27,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
41,White,Male,married,Husband,United States,execution and management,local government,0,0,college for less than one year,40,False
26,Black,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,finished 11th class,50,False
44,White,Male,never married,Not-in-family,United States,technology and support sector,private sector employee,0,0,associate's degree,40,False
67,White,Male,married,Husband,United States,sales sector,private sector employee,1797,0,high school graduate,4,False
54,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,35,False
26,White,Female,never married,Not-in-family,United States,craft and repair sector,state government,0,0,college for less than one year,40,False
41,White,Female,never married,Unmarried,United States,service sector,local government,0,0,high school graduate,25,False
18,White,Male,never married,Own-child,,sales sector,private sector employee,0,0,college for less than one year,25,False
48,White,Female,divorced,Not-in-family,United States,office and administrative support,federal government,0,0,finished 11th class,42,False
24,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,bachelor's degree,40,False
65,White,Male,married,Husband,United States,,,0,0,associate's degree,40,False
31,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,50,False
69,White,Female,divorced,Not-in-family,United States,sales sector,private sector employee,0,0,finished 8th class,40,False
19,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,25,False
50,White,Male,married,Husband,United States,protective services sector,local government,0,0,bachelor's degree,44,True
36,White,Male,never married,Own-child,,sales sector,private sector employee,0,0,high school graduate,45,False
32,,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
30,White,Female,divorced,Unmarried,United States,service sector,private sector employee,0,0,high school graduate,36,False
40,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,65,True
53,Asian-Pac-Islander,Female,never married,Not-in-family,Japan,service sector,private sector employee,0,0,bachelor's degree,21,True
58,White,Male,married,Husband,United States,service sector,private sector employee,0,0,high school graduate,24,False
24,White,Male,never married,Not-in-family,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
25,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,45,False
18,White,Male,never married,Other-relative,United States,machine operator and inspector,private sector employee,2176,0,high school graduate,25,False
65,White,Male,separated,Not-in-family,United States,protective services sector,private sector employee,991,0,high school graduate,20,False
22,White,Female,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,7,False
42,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,finished 11th class,60,False
28,White,Male,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,finished 11th class,40,False
31,White,Female,never married,Not-in-family,United States,service sector,private sector employee,0,0,college for less than one year,20,False
40,Black,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
40,Black,Male,divorced,Not-in-family,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,50,False
35,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,40,True
44,White,Female,divorced,Unmarried,United States,professional specialty,local government,0,0,master's degree,38,False
24,White,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,high school graduate,38,False
44,White,Female,married,Unmarried,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
52,Black,Female,divorced,Other-relative,United States,service sector,private sector employee,0,0,high school graduate,38,False
51,White,Female,divorced,Unmarried,United States,,,0,0,college for less than one year,40,False
26,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
57,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,high school graduate,40,False
51,Black,Female,separated,Unmarried,Scotland,service sector,private sector employee,0,0,finished 6th class,40,False
33,White,Male,married,Husband,United States,protective services sector,local government,0,0,college for less than one year,40,False
39,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,2635,0,finished 10th class,40,False
34,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for one or more years without a degree,45,False
51,Black,Male,divorced,Not-in-family,United States,execution and management,private sector employee,10520,0,bachelor's degree,40,True
72,White,Female,widowed,Not-in-family,United States,,,0,2465,college for one or more years without a degree,40,False
47,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,college for less than one year,65,True
34,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,45,False
37,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
74,White,Male,married,Husband,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,4,False
18,White,Male,never married,Own-child,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 10th class,40,False
40,White,Female,never married,Not-in-family,United States,execution and management,private sector employee,0,0,bachelor's degree,55,False
20,White,Male,never married,Own-child,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for one or more years without a degree,40,False
50,Black,Male,married,Husband,Haiti,"agriculture, forestry, and fisheries sector",private sector employee,0,0,no schooling,40,False
26,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
24,Black,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
24,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for one or more years without a degree,40,False
53,Asian-Pac-Islander,Female,divorced,Not-in-family,Philippines,craft and repair sector,private sector employee,0,0,bachelor's degree,40,False
55,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,high school graduate,56,True
46,White,Male,divorced,Not-in-family,,machine operator and inspector,private sector employee,0,1590,bachelor's degree,40,False
25,White,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
60,White,Male,married,Husband,United States,professional specialty,local government,15024,0,master's degree,52,True
54,White,Male,married,Husband,United States,protective services sector,local government,0,0,finished 10th class,45,False
35,White,Male,married,Husband,,professional specialty,private sector employee,0,0,bachelor's degree,40,True
28,White,Male,never married,Not-in-family,United States,,,0,1762,finished 11th class,40,False
32,Amer-Indian-Eskimo,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,college for less than one year,60,False
30,White,Female,married,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
42,White,Male,married,Husband,United States,service sector,state government,0,0,college for one or more years without a degree,45,True
32,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,60,True
51,White,Female,divorced,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,44,False
32,White,Female,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
39,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 12th class without diploma,50,False
27,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,college for less than one year,40,False
59,White,Female,divorced,Unmarried,United States,professional specialty,local government,8614,0,master's degree,60,True
37,White,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,finished 4th class,40,False
28,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,45,False
42,White,Male,married,Husband,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,60,False
63,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,27,False
23,Black,Male,never married,Not-in-family,United States,service sector,private sector employee,0,0,high school graduate,30,False
36,White,Male,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for less than one year,45,False
36,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,bachelor's degree,50,False
60,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,60,True
37,White,Female,separated,Unmarried,United States,professional specialty,private sector employee,0,0,doctoral degree,40,False
30,Asian-Pac-Islander,Male,married,Husband,China,professional specialty,private sector employee,0,1977,doctoral degree,40,True
20,Black,Female,never married,Own-child,United States,,,0,0,finished 11th class,20,False
52,White,Male,married,Husband,United States,sales sector,state government,0,0,associate's degree,40,True
41,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,60,True
59,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,45,True
43,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,50,False
26,Black,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,college for less than one year,40,False
59,White,Female,widowed,Not-in-family,United States,execution and management,private sector employee,0,0,master's degree,40,True
40,White,Male,never married,Not-in-family,United States,protective services sector,local government,0,2444,college for less than one year,40,True
67,Amer-Indian-Eskimo,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,finished 10th class,20,False
19,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,high school graduate,12,False
24,White,Female,never married,Own-child,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,False
37,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,associate's degree,55,False
36,White,Male,married,Husband,Germany,protective services sector,state government,15024,0,bachelor's degree,40,True
48,White,Female,married,Unmarried,United States,,,0,0,high school graduate,32,False
40,White,Female,married,Wife,United States,office and administrative support,private sector employee,0,0,high school graduate,30,True
29,,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,55,False
19,Black,Male,never married,Not-in-family,United States,service sector,state government,0,0,college for less than one year,12,False
68,White,Male,married,Husband,United States,sales sector,private sector employee,0,2377,college for less than one year,55,True
52,White,Female,married,Wife,United States,,,0,0,associate's degree,20,True
25,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,0,high school graduate,40,False
36,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,college for less than one year,60,False
18,White,Female,never married,Other-relative,United States,service sector,private sector employee,0,0,college for less than one year,40,False
28,White,Male,never married,Own-child,United States,execution and management,private sector employee,0,0,bachelor's degree,40,False
76,White,Male,married,Husband,United States,,,1173,0,finished 10th class,40,False
51,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,finished 12th class without diploma,45,False
26,White,Male,married,Husband,United States,service sector,private sector employee,0,0,college for less than one year,25,False
58,White,Male,married,Husband,United States,craft and repair sector,state government,0,0,high school graduate,40,False
40,White,Male,married,Husband,United States,professional specialty,"owner of a incorporated business, professional practice, or farm",0,0,bachelor's degree,60,False
40,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,associate's degree,50,True
35,White,Male,separated,Unmarried,United States,craft and repair sector,private sector employee,0,0,finished 11th class,40,False
35,White,Male,divorced,Unmarried,United States,machine operator and inspector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,40,False
29,White,Male,never married,Not-in-family,United States,sales sector,private sector employee,0,0,bachelor's degree,50,True
18,White,Male,never married,Own-child,United States,cleaning and maintenance sector,federal government,0,0,high school graduate,50,False
45,White,Female,never married,Not-in-family,United States,technology and support sector,state government,3325,0,college for less than one year,60,False
24,White,Female,never married,Not-in-family,United States,machine operator and inspector,private sector employee,0,0,bachelor's degree,32,False
32,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
23,Black,Male,never married,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
70,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,37,False
25,White,Female,never married,Not-in-family,Guatemala,private household,private sector employee,0,0,finished 4th class,40,False
19,Black,Female,never married,Other-relative,United States,office and administrative support,private sector employee,0,0,college for less than one year,38,False
58,White,Male,divorced,Not-in-family,United States,sales sector,"owner of a incorporated business, professional practice, or farm",2202,0,college for one or more years without a degree,56,False
41,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,high school graduate,40,False
54,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,True
30,White,Female,divorced,Unmarried,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
51,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,50,True
46,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,master's degree,40,True
20,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
32,Asian-Pac-Islander,Female,never married,Not-in-family,United States,,,0,0,bachelor's degree,1,False
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,14,False
47,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",0,0,high school graduate,80,True
79,White,Male,married,Not-in-family,United States,professional specialty,private sector employee,0,0,high school graduate,6,False
36,White,Male,married,Husband,United States,technology and support sector,private sector employee,3103,0,bachelor's degree,42,True
35,White,Male,married,Husband,United States,protective services sector,state government,0,0,bachelor's degree,40,False
19,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,college for less than one year,15,False
28,Black,Male,never married,Own-child,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
50,White,Male,married,Husband,United States,machine operator and inspector,private sector employee,0,1902,high school graduate,44,True
43,Black,Male,married,Husband,United States,execution and management,private sector employee,7688,0,bachelor's degree,40,True
34,White,Male,married,Husband,United States,,,0,0,bachelor's degree,30,False
45,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,40,True
18,White,Male,never married,Own-child,Columbia,cleaning and maintenance sector,private sector employee,0,0,finished 12th class without diploma,40,False
49,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,35,False
30,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
46,White,Male,married,Husband,,execution and management,private sector employee,0,0,master's degree,55,True
19,White,Female,never married,Own-child,United States,,,0,0,college for less than one year,40,False
32,White,Male,divorced,Own-child,United States,craft and repair sector,private sector employee,0,0,high school graduate,40,False
30,White,Male,married,Husband,United States,professional specialty,state government,0,0,bachelor's degree,45,False
60,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for less than one year,65,False
46,White,Male,separated,Not-in-family,Italy,craft and repair sector,private sector employee,0,0,high school graduate,2,False
38,White,Male,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,associate's degree,35,False
20,White,Male,never married,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
36,Black,Female,divorced,Unmarried,United States,professional specialty,local government,0,0,bachelor's degree,40,False
57,White,Male,divorced,Not-in-family,United States,professional specialty,federal government,0,0,college for less than one year,48,True
34,White,Female,never married,Unmarried,United States,office and administrative support,state government,0,0,college for one or more years without a degree,40,False
31,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,bachelor's degree,40,True
41,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,college for less than one year,40,False
59,White,Female,married,Wife,United States,office and administrative support,local government,0,0,high school graduate,38,True
60,White,Female,divorced,Not-in-family,Puerto-Rico,machine operator and inspector,private sector employee,0,0,finished 6th class,40,False
36,White,Male,never married,Not-in-family,United States,sales sector,"owner of a non-incorporated business, professional practice, or farm",10520,0,master's degree,45,True
36,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,40,True
40,White,Male,divorced,Not-in-family,Guatemala,technology and support sector,private sector employee,0,0,college for less than one year,30,True
32,Black,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,40,False
41,White,Female,married,Wife,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",99999,0,master's degree,50,True
35,White,Female,married,Wife,Germany,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
52,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
56,White,Male,divorced,Own-child,United States,protective services sector,private sector employee,4101,0,high school graduate,38,False
41,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,55,True
67,White,Female,widowed,Unmarried,United States,office and administrative support,private sector employee,0,0,finished 11th class,20,False
48,White,Female,divorced,Not-in-family,United States,office and administrative support,private sector employee,0,0,associate's degree,40,False
34,White,Male,married,Husband,United States,protective services sector,local government,0,0,high school graduate,57,True
65,White,Male,married,Husband,United States,,,0,0,high school graduate,1,True
23,Black,Male,never married,Own-child,United States,execution and management,private sector employee,0,0,college for less than one year,40,False
17,White,Male,never married,Own-child,Philippines,service sector,private sector employee,0,0,finished 11th class,14,False
60,White,Male,married,Husband,United States,craft and repair sector,"owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,30,False
27,White,Female,married,Wife,United States,technology and support sector,private sector employee,0,0,bachelor's degree,40,True
56,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",local government,0,0,high school graduate,40,False
22,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,35,False
57,Black,Male,married,Husband,United States,cleaning and maintenance sector,local government,7298,0,college for less than one year,40,True
34,Asian-Pac-Islander,Male,divorced,Own-child,United States,protective services sector,local government,0,0,college for one or more years without a degree,40,False
47,White,Female,divorced,Other-relative,United States,office and administrative support,private sector employee,0,0,college for less than one year,40,False
54,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,college for less than one year,40,False
27,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,75,True
31,White,Male,divorced,Unmarried,United States,professional specialty,local government,0,0,high school graduate,33,False
42,White,Male,divorced,Unmarried,Puerto-Rico,craft and repair sector,private sector employee,0,0,finished 8th class,40,False
48,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,bachelor's degree,35,True
44,White,Male,divorced,Not-in-family,United States,craft and repair sector,private sector employee,0,0,finished 9th class,40,False
24,White,Male,never married,Not-in-family,United States,craft and repair sector,private sector employee,0,0,high school graduate,65,False
62,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,6418,0,high school graduate,40,True
52,White,Female,married,Wife,United States,sales sector,private sector employee,0,0,high school graduate,40,False
55,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,master's degree,55,True
43,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,bachelor's degree,38,False
52,White,Male,married,Husband,India,machine operator and inspector,private sector employee,0,0,bachelor's degree,40,False
45,White,Female,never married,Own-child,United States,service sector,private sector employee,0,0,high school graduate,40,False
36,White,Female,never married,Not-in-family,United States,professional specialty,private sector employee,0,0,bachelor's degree,45,False
23,White,Male,divorced,Own-child,United States,cleaning and maintenance sector,private sector employee,0,0,college for less than one year,40,False
35,White,Male,never married,Not-in-family,United States,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,bachelor's degree,40,False
55,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector","owner of a incorporated business, professional practice, or farm",0,0,high school graduate,60,False
52,White,Male,married,Husband,United States,,,0,0,high school graduate,35,False
28,White,Male,married,Husband,United States,office and administrative support,private sector employee,0,0,high school graduate,40,False
64,White,Male,married,Husband,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,16,False
32,White,Female,married,Wife,France,protective services sector,local government,0,0,college for less than one year,40,True
39,White,Male,never married,Not-in-family,Columbia,cleaning and maintenance sector,private sector employee,0,0,finished 10th class,40,False
45,White,Male,never married,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,45,False
37,White,Male,married,Husband,United States,professional specialty,private sector employee,0,1485,associate's degree,40,True
